#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;Series;Language;Region;Rating
WWF Royal Rumble (USA);WWF Royal Rumble (USA);SuperNES;;;;;;;;;;;;;;;;;;
WWF Super WrestleMania (USA);WWF Super WrestleMania (USA);SuperNES;;;;;;;;;;;;;;;;;;
WWF WrestleMania - The Arcade Game (USA);WWF WrestleMania - The Arcade Game (USA);SuperNES;;;;;;;;;;;;;;;;;;
War 2410 (USA);War 2410 (USA);SuperNES;;;;;;;;;;;;;;;;;;
War 3010 - The Revolution (USA);War 3010 - The Revolution (USA);SuperNES;;;;;;;;;;;;;;;;;;
Wario's Woods (USA);Wario's Woods (USA);SuperNES;;;;;;;;;;;;;;;;;;
Warlock (USA);Warlock (USA);SuperNES;;;;;;;;;;;;;;;;;;
WarpSpeed (USA);WarpSpeed (USA);SuperNES;;;;;;;;;;;;;;;;;;
Waterworld (Europe);Waterworld (Europe);SuperNES;;;;;;;;;;;;;;;;;;
Wayne Gretzky and the NHLPA All-Stars (USA);Wayne Gretzky and the NHLPA All-Stars (USA);SuperNES;;;;;;;;;;;;;;;;;;
Wayne's World (USA);Wayne's World (USA);SuperNES;;;;;;;;;;;;;;;;;;
We're Back! - A Dinosaur's Story (USA);We're Back! - A Dinosaur's Story (USA);SuperNES;;;;;;;;;;;;;;;;;;
WeaponLord (USA);WeaponLord (USA);SuperNES;;;;;;;;;;;;;;;;;;
Wheel of Fortune (USA);Wheel of Fortune (USA);SuperNES;;;;;;;;;;;;;;;;;;
Wheel of Fortune - Deluxe Edition (USA);Wheel of Fortune - Deluxe Edition (USA);SuperNES;;;;;;;;;;;;;;;;;;
Where in Time Is Carmen Sandiego (USA) (En,Fr,De,Es,It);Where in Time Is Carmen Sandiego (USA) (En,Fr,De,Es,It);SuperNES;;;;;;;;;;;;;;;;;;
Where in the World Is Carmen Sandiego (USA) (En,Fr,De,Es,It);Where in the World Is Carmen Sandiego (USA) (En,Fr,De,Es,It);SuperNES;;;;;;;;;;;;;;;;;;
Whirlo (Europe);Whirlo (Europe);SuperNES;;;;;;;;;;;;;;;;;;
Whizz (USA);Whizz (USA);SuperNES;;;;;;;;;;;;;;;;;;
Wild Guns (USA);Wild Guns (USA);SuperNES;;;;;;;;;;;;;;;;;;
Wild Snake (USA);Wild Snake (USA);SuperNES;;;;;;;;;;;;;;;;;;
Williams Arcade's Greatest Hits (USA);Williams Arcade's Greatest Hits (USA);SuperNES;;;;;;;;;;;;;;;;;;
Wing Commander (USA);Wing Commander (USA);SuperNES;;;;;;;;;;;;;;;;;;
Wing Commander - The Secret Missions (USA);Wing Commander - The Secret Missions (USA);SuperNES;;;;;;;;;;;;;;;;;;
Wings 2 - Aces High (USA);Wings 2 - Aces High (USA);SuperNES;;;;;;;;;;;;;;;;;;
Winter Gold (Europe);Winter Gold (Europe);SuperNES;;;;;;;;;;;;;;;;;;
Winter Olympic Games - Lillehammer '94 (USA) (En,Fr,De,Es,It,Pt,Sv,No);Winter Olympic Games - Lillehammer '94 (USA) (En,Fr,De,Es,It,Pt,Sv,No);SuperNES;;;;;;;;;;;;;;;;;;
Wizard of Oz, The (USA);Wizard of Oz, The (USA);SuperNES;;;;;;;;;;;;;;;;;;
Wizardry I-II-III - Story of Llylgamyn (Japan) (En,Ja) (NP);Wizardry I-II-III - Story of Llylgamyn (Japan) (En,Ja) (NP);SuperNES;;;;;;;;;;;;;;;;;;
Wizardry V - Heart of the Maelstrom (USA);Wizardry V - Heart of the Maelstrom (USA);SuperNES;;;;;;;;;;;;;;;;;;
Wolfchild (USA);Wolfchild (USA);SuperNES;;;;;;;;;;;;;;;;;;
Wolfenstein 3-D (USA);Wolfenstein 3-D (USA);SuperNES;;;;;;;;;;;;;;;;;;
Wolverine - Adamantium Rage (USA);Wolverine - Adamantium Rage (USA);SuperNES;;;;;;;;;;;;;;;;;;
Wordtris (USA);Wordtris (USA);SuperNES;;;;;;;;;;;;;;;;;;
World Class Rugby (Europe);World Class Rugby (Europe);SuperNES;;;;;;;;;;;;;;;;;;
World Class Service Super Nintendo Tester (USA);World Class Service Super Nintendo Tester (USA);SuperNES;;;;;;;;;;;;;;;;;;
World Cup USA 94 (USA) (En,Fr,De,Es,It,Nl,Pt,Sv);World Cup USA 94 (USA) (En,Fr,De,Es,It,Nl,Pt,Sv);SuperNES;;;;;;;;;;;;;;;;;;
World Heroes (USA);World Heroes (USA);SuperNES;;;;;;;;;;;;;;;;;;
World Heroes 2 (USA);World Heroes 2 (USA);SuperNES;;;;;;;;;;;;;;;;;;
World League Soccer (USA);World League Soccer (USA);SuperNES;;;;;;;;;;;;;;;;;;
World Masters Golf (Europe);World Masters Golf (Europe);SuperNES;;;;;;;;;;;;;;;;;;
World Soccer 94 - Road to Glory (USA);World Soccer 94 - Road to Glory (USA);SuperNES;;;;;;;;;;;;;;;;;;
X Zone (Japan, USA);X Zone (Japan, USA);SuperNES;;;;;;;;;;;;;;;;;;
X-Kaliber 2097 (USA);X-Kaliber 2097 (USA);SuperNES;;;;;;;;;;;;;;;;;;
X-Men - Mutant Apocalypse (USA);X-Men - Mutant Apocalypse (USA);SuperNES;;;;;;;;;;;;;;;;;;
XBAND (USA);XBAND (USA);SuperNES;;;;;;;;;;;;;;;;;;
Xardion (USA);Xardion (USA);SuperNES;;;;;;;;;;;;;;;;;;
Yoshi's Cookie (USA);Yoshi's Cookie (USA);SuperNES;;;;;;;;;;;;;;;;;;
Yoshi's Safari (USA);Yoshi's Safari (USA);SuperNES;;;;;;;;;;;;;;;;;;
Young Merlin (USA);Young Merlin (USA);SuperNES;;;;;;;;;;;;;;;;;;
Ys III - Wanderers from Ys (USA);Ys III - Wanderers from Ys (USA);SuperNES;;;;;;;;;;;;;;;;;;
Zero the Kamikaze Squirrel (USA);Zero the Kamikaze Squirrel (USA);SuperNES;;;;;;;;;;;;;;;;;;
Zombies Ate My Neighbors (USA);Zombies Ate My Neighbors (USA);SuperNES;;;;;;;;;;;;;;;;;;
Zool - Ninja of the 'Nth' Dimension (USA);Zool - Ninja of the 'Nth' Dimension (USA);SuperNES;;;;;;;;;;;;;;;;;;
Zoop (USA);Zoop (USA);SuperNES;;;;;;;;;;;;;;;;;;
seaQuest DSV (USA);seaQuest DSV (USA);SuperNES;;;;;;;;;;;;;;;;;;
